COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,OBSERVATION COUNT,COUNTRY,COUNTRY_CODE,STATE_PROVINCE,SUBNATIONAL1_CODE,COUNTY,SUBNATIONAL2_CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,DURATION MINUTES,EFFORT DISTANCE KM,NUMBER OBSERVERS,ALL SPECIES REPORTED,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L650628,P,47.5721322,-122.4139863,1/23/11,13:00:00,obsr169860,S7481086,40,0.402,2,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/25/11,10:05:00,obsr231565,S7488769,16,,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L2298561,P,47.661963,-122.435841,1/1/11,,obsr1875,S30644153,,,1,0,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,2/12/11,11:00:00,obsr272103,S8417896,60,,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1640977,P,47.429,-122.476,2/5/11,10:00:00,obsr218595,S11236786,270,4.828,3,1,G444722
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1640977,P,47.429,-122.476,2/5/11,10:00:00,obsr322692,S11236784,270,4.828,3,1,G444722
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,2/13/11,15:25:00,obsr231565,S7598662,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L467222,H,47.7635752,-122.3851633,2/12/11,7:55:00,obsr171915,S7600254,60,0.402,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,3/11/11,8:00:00,obsr175438,S7852459,,,2,0,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,3/27/11,8:45:00,obsr229342,S7931328,60,,2,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,3/27/11,11:30:00,obsr229342,S7931343,80,0.805,2,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,3/27/11,7:30:00,obsr229342,S7931312,45,,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/5/11,11:15:00,obsr100831,S7800383,75,1.609,,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L713725,P,47.327654,-122.376709,3/7/11,12:30:00,obsr184835,S7813618,30,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,3/10/11,12:00:00,obsr58810,S7827356,50,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,4/26/11,7:50:00,obsr202794,S8192849,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,4/29/11,7:50:00,obsr202794,S8192847,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,11,United States,US,Washington,US-WA,King,US-WA-033,L1145954,P,47.563587,-122.406927,4/2/11,12:24:00,obsr194288,S8107156,18,,1,0,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,4/3/11,14:00:00,obsr196731,S8002135,180,6.437,,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,4/2/11,10:00:00,obsr202543,S7992726,30,0.161,3,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/20/11,7:50:00,obsr202794,S8283815,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/16/11,11:15:00,obsr202794,S8283811,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/17/11,9:00:00,obsr202794,S8283812,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/19/11,7:50:00,obsr202794,S8283814,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/23/11,7:50:00,obsr202794,S8296412,10,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/2/11,7:50:00,obsr202794,S8192845,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/24/11,7:50:00,obsr202794,S8307428,10,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L3338840,P,47.3928852,-121.4748907,5/14/11,,obsr240895,S24352284,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,5/10/11,8:10:00,obsr202794,S8250950,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,6/16/11,7:50:00,obsr202794,S8420231,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,8/13/11,9:00:00,obsr202756,S8701325,30,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L189242,H,47.47795,-122.362434,9/19/11,11:30:00,obsr91100,S8853950,150,,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,9/30/11,,obsr725950,S31378288,,,,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,9/30/11,,obsr725950,S31378457,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L298030,H,47.7126411,-122.377647,10/7/11,12:35:00,obsr121388,S8915870,60,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L195645,H,47.5538089,-122.2501301,10/11/11,9:00:00,obsr160613,S10615002,720,,1,0,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L2075564,P,47.6571053,-122.4213517,10/9/11,5:45:00,obsr169860,S8942111,600,,4,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L372653,H,47.6046584,-122.4168777,10/15/11,8:48:00,obsr98119,S8975028,62,5.633,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,10/28/11,8:15:00,obsr231565,S9023728,45,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,10/28/11,,obsr725950,S31362875,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,10/1/11,,obsr18326,S8897859,,,,0,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,10/1/11,,obsr18326,S8897863,,,,0,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/5/11,13:15:00,obsr184869,S9065495,,,2,0,G311169
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,11/12/11,16:30:00,obsr277982,S9107165,45,,1,1,G313805
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/5/11,,obsr195717,S9100570,,,,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L636203,P,47.5746294,-122.4185836,11/15/11,10:30:00,obsr100831,S9124454,30,0.402,1,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,11/3/11,14:12:00,obsr231565,S9126035,20,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/3/11,14:12:00,obsr231565,S9126068,60,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,11/14/11,8:50:00,obsr231565,S9123087,15,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/15/11,11:00:00,obsr100831,S9124457,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/14/11,9:05:00,obsr231565,S9123134,50,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/19/11,9:30:00,obsr34175,S9181937,90,0.805,12,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L769380,P,47.5894941,-122.3966217,11/25/11,13:15:00,obsr208083,S9196042,100,3.219,2,1,G317572
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L769380,P,47.5894941,-122.3966217,11/25/11,13:15:00,obsr101303,S9194198,100,3.219,2,1,G317572
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,11/26/11,10:50:00,obsr231565,S9214067,8,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/26/11,10:40:00,obsr231565,S9214056,8,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/11/11,,obsr725950,S31349867,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,11/5/11,12:22:00,obsr184869,S9065496,,,2,0,G311170
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,11/5/11,12:22:00,obsr58678,S9065471,,,2,0,G311170
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/5/11,13:15:00,obsr58678,S9065462,,,2,0,G311169
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/21/11,11:20:00,obsr230544,S9392350,75,6.437,2,1,G327063
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/21/11,11:20:00,obsr128887,S9389740,75,6.437,2,1,G327063
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/26/11,13:30:00,obsr206280,S9420986,120,3.219,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/26/11,13:45:00,obsr231565,S9421163,30,3.219,2,1,G330075
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/15/11,8:30:00,obsr136259,S9411031,180,8.047,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L191405,T,47.47042,-122.34724,12/31/11,7:00:00,obsr97255,S9456206,435,30.578,3,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/26/11,13:45:00,obsr243111,S9448479,30,3.219,2,1,G330075
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L285366,H,47.6928546,-122.4054806,12/31/11,8:30:00,obsr48445,S9455640,90,0.805,6,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,12/9/11,,obsr725950,S31333390,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,12/9/11,,obsr725950,S31333358,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1336286,P,47.5741014,-122.4172631,12/10/11,14:15:00,obsr202756,S9317560,10,0,2,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/8/12,8:40:00,obsr206670,S9536809,60,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L819811,P,47.5669131,-122.4108696,1/8/12,12:00:00,obsr97255,S9539226,82,11.265,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/15/12,10:30:00,obsr231565,S9592686,10,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L144194,P,47.5289497,-122.4001694,1/3/12,9:30:00,obsr23074,S9865229,90,1.207,1,0,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/17/12,13:40:00,obsr235635,S9631516,40,2.414,2,1,G343098
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/17/12,13:40:00,obsr159137,S9623821,40,2.414,2,1,G343098
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L650628,P,47.5721322,-122.4139863,1/22/12,10:25:00,obsr169860,S9663570,30,,2,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,1/28/12,12:12:00,obsr231565,S9705273,30,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,1/28/12,7:30:00,obsr34175,S9703123,180,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,1/1/12,9:23:00,obsr97255,S9466558,230,4.023,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L191405,T,47.47042,-122.34724,1/28/12,16:00:00,obsr97255,S9715393,15,0.161,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1044309,P,47.3879267,-122.3268467,1/28/12,16:30:00,obsr97255,S9715528,15,,2,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L875392,P,47.5731673,-122.4160194,1/30/12,8:45:00,obsr197616,S9721887,75,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L467222,H,47.7635752,-122.3851633,1/28/12,9:40:00,obsr97255,S9711752,120,3.219,2,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/3/12,16:00:00,obsr210144,S9490961,30,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1399085,P,47.594185,-122.3836336,1/29/12,9:30:00,obsr279208,S9726323,30,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,2/1/12,10:30:00,obsr208083,S9756473,150,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,2/4/12,11:52:00,obsr58678,S10076222,24,,2,0,G365818
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,2/4/12,12:37:00,obsr58678,S10076255,26,,2,0,G365820
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,2/4/12,12:37:00,obsr184869,S10076259,26,,2,0,G365820
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,2/4/12,11:52:00,obsr184869,S10076224,24,,2,0,G365818
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,2/24/12,,obsr725950,S31170503,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L467222,H,47.7635752,-122.3851633,2/10/12,14:45:00,obsr175075,S9801747,45,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,2/12/12,0:00:00,obsr299262,S9819425,150,6.437,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,2/3/12,10:00:00,obsr218595,S10995391,180,8.047,1,1,G431519
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,2/2/12,12:30:00,obsr409868,S14104181,30,0.402,1,0,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,2/23/12,8:00:00,obsr277011,S9995170,612,14.484,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,2/3/12,10:00:00,obsr322692,S11027533,180,8.047,1,1,G431519
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,2/25/12,11:45:00,obsr122539,S10008849,90,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,2/1/12,8:58:00,obsr231565,S9738211,25,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L906290,P,47.5635903,-122.4062884,2/27/12,15:00:00,obsr100831,S10045788,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/3/12,13:00:00,obsr140725,S10074074,,,3,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/27/12,9:45:00,obsr231565,S10281052,45,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/3/12,11:13:00,obsr58678,S10086027,30,,3,0,G366570
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,3/3/12,10:21:00,obsr304748,S10099729,29,,2,0,G366569
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/3/12,11:13:00,obsr304748,S10099726,30,,3,0,G366570
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/3/12,11:13:00,obsr184869,S10086028,30,,3,0,G366570
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,3/3/12,10:21:00,obsr184869,S10086019,29,,2,0,G366569
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,3/3/12,10:21:00,obsr58678,S10086014,29,,2,0,G366569
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,3/16/12,,obsr725950,S31163913,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,3/7/12,12:30:00,obsr107483,S10118563,30,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/4/12,7:00:00,obsr202620,S10959064,60,2.414,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,3/8/12,10:00:00,obsr231565,S11107233,25,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/31/12,5:00:00,obsr246236,S10318052,30,0.402,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L830131,P,47.332312,-122.507595,3/28/12,7:50:00,obsr202794,S10318794,10,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1450416,P,47.5736079,-122.4165838,3/10/12,11:35:00,obsr275718,S10151653,45,0.447,2,1,G372365
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1450416,P,47.5736079,-122.4165838,3/10/12,11:35:00,obsr204514,S10148192,45,0.447,2,1,G372365
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L1450086,P,47.5053969,-122.3757294,3/4/12,9:00:00,obsr169114,S10145857,480,241.402,2,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,3/16/12,16:03:00,obsr204514,S10210127,15,0,2,1,G375686
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,3/16/12,16:03:00,obsr275718,S10210185,15,0,2,1,G375686
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,3/18/12,18:00:00,obsr299262,S10210264,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/21/12,9:00:00,obsr140028,S10226888,30,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,3/23/12,7:00:00,obsr107483,S10244848,285,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,3/23/12,9:45:00,obsr231565,S10248582,15,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,4/6/12,23:50:00,obsr231565,S11317948,10,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,4/7/12,14:50:00,obsr50351,S10380441,21,,1,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,4/7/12,15:25:00,obsr184869,S10385559,30,,2,1,G386276
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,4/7/12,16:10:00,obsr50351,S10382000,22,,2,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,4/7/12,15:25:00,obsr50351,S10382047,30,,2,1,G386276
Harlequin Duck,Histrionicus histrionicus,,22,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,4/12/12,11:30:00,obsr292096,S10437434,30,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L2690197,P,47.414832,-121.587263,5/5/12,,obsr288741,S17275314,,,,0,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,5/12/12,,obsr330265,S12128952,,,,0,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L836151,P,47.4113617,-122.4783325,5/27/12,10:15:00,obsr97255,S10860439,120,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,5/5/12,6:00:00,obsr124466,S10666696,30,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L162766,H,47.65424,-122.29137,6/3/12,6:30:00,obsr349792,S12412057,120,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,9/28/12,,obsr725950,S30484552,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,9/28/12,,obsr725950,S30484633,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,10/27/12,11:50:00,obsr58984,S11883147,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L2298561,P,47.661963,-122.435841,10/20/12,,obsr1875,S30644156,,,1,0,
